,Target,Importance
7388,Endothelial_Cell_Umbilical_Vein | CTCF | ID:8088,5
7387,HeLa_Epithelium_Cervix | CTCF | ID:8087,5
7385,GM12878_Lymphoblastoid | REL | ID:77537,5
8120,Monocyte_Blood | SPI1 | ID:85986,5
7379,MV4-11_Leukemia_Cell | KMT2A | ID:77486,5
4957,HEK293_Epithelium_Embryonic_Kidney | ZNF354C | ID:63204,5
159,LNCaP_Epithelium_Prostate | FOXA1 | ID:2195,5
4647,IMEC_Epithelium_Breast | MYC | ID:59543,5
4646,IMEC_Epithelium_Breast | MYC | ID:59542,5
4320,HuCCT1 | MED1 | ID:56555,5
4317,HuCCT1 | YAP1 | ID:56538,5
3794,A549_Epithelium_Lung | RELA | ID:5388,5
773,T_Lymphocyte_Lymph_Node | TAL1 | ID:36368,5
3983,NCI-H2052_Epithelium_Lung | YAP1 | ID:54676,5
3974,HCT-116_Colon | TCF4 | ID:54664,5
7067,U2OS | ZBTB48 | ID:75276,5
753,GM19099_Lymphoblastoid_Blood | RELA | ID:36314,5
7065,U2OS | ZBTB48 | ID:75274,5
760,GM10847_Lymphoblastoid_Blood | RELA | ID:36323,5
3064,HCT-116_Colon | POLR2A | ID:49535,5
7058,LOUCY_Blood | MYB | ID:75138,5
5325,HepG2_Epithelium_Liver | HHEX | ID:64139,5
3986,Adipose | PPARG | ID:55124,5
3938,LS180_Epithelium_Colon | TCF4 | ID:5456,5
3934,MDA-MB-468_Epithelium_Mammary_Gland | TP53 | ID:54521,5
8415,K562_Erythroblast_Bone_Marrow | RBBP5 | ID:8794,5
7046,THP-1_Monocyte | POLR3D | ID:74909,5
8002,A673_Patient | EWSR1 | ID:85158,5
787,HEK293T_Epithelium_Embryonic_Kidney | ZNF143 | ID:36766,5
789,FLP143HA_Epithelium_Embryonic_Kidney | ZNF143 | ID:36770,5
3916,EWS502_Small_Round_Tumor_Cell | FLI1 | ID:5437,5
3985,Adipose | PPARG | ID:55123,5
3988,Adipose | PPARG | ID:55126,5
502,BG03_Embryonic_Stem_Cell_Embryo | POLR2A | ID:34079,5
704,Epithelium_Cervix | FAIRE | ID:36031,5
5267,K562_Erythroblast_Bone_Marrow | ETS2 | ID:63992,5
4056,786-O_Epithelium_Kidney | SPI1 | ID:55396,5
9309,K562 | STAT5A | ENCODE,5
4051,H3396_Epithelium_Mammary_Gland | ESR1 | ID:5539,5
7561,HeLa_Epithelium_Cervix | POLR2A | ID:82310,5
8389,K562_Erythroblast_Bone_Marrow | KDM1A | ID:8783,5
4045,VCaP_Epithelium_Prostate | POLR2A | ID:55360,5
703,Epithelium_Cervix | RB1 | ID:36028,5
706,Myoblast | MYOD1 | ID:36075,5
8008,Jurkat_T_Lymphocyte_Blood | TET2 | ID:85217,5
7092,Retina | CTCF | ID:75558,5
7090,Retina | CTCF | ID:75556,5
714,Epithelium_Mammary_Gland | ESR1 | ID:36098,5
716,Epithelium_Mammary_Gland | ESR1 | ID:36100,5
4019,Caco-2_Epithelium_Colon | FOXA2 | ID:55321,5
4018,MDA-MB-231_Epithelium_Breast | JUN | ID:55300,5
3997,Adipose | PPARG | ID:55136,5
8010,HCT-116_Colon | CTCF | ID:85284,5
803,MCF-7_Epithelium_Breast | RXRA | ID:36820,5
3906,OCI-Ly10_B_Lymphocyte_Bone_Marrow | FOXP1 | ID:54155,5
3904,OCI-Ly3_B_Lymphocyte_Bone_Marrow | FOXP1 | ID:54153,5
5408,K562_Erythroblast_Bone_Marrow | MYNN | ID:64370,5
5385,HEK293_Epithelium_Embryonic_Kidney | ZNF837 | ID:64307,5
5388,HEK293_Epithelium_Embryonic_Kidney | PRDM2 | ID:64312,5
850,H2171_Epithelium_Lung | MAX | ID:37173,5
851,MM1.S_B_Lymphocyte_Blood | MED1 | ID:37174,5
3845,MCF-7_Epithelium_Breast | PR | ID:54019,5
3843,MCF-7_Epithelium_Breast | PR | ID:54016,5
5396,HEK293_Epithelium_Embryonic_Kidney | ZNF362 | ID:64322,5
858,GM12878_B_Lymphocyte_Blood | REST | ID:37311,5
3819,T47D_Epithelium_Mammary_Gland | PR | ID:53982,5
7039,THP-1_Macrophage | CTCF | ID:74902,5
864,Jurkat_E6-1_T_Lymphocyte_Blood | RUNX1 | ID:37388,5
868,DLD-1_Epithelium_Colon | REPIN1 | ID:37565,5
7009,HepG2_Epithelium_Liver | SMAD4 | ID:74681,5
5417,K562_Erythroblast_Bone_Marrow | NR2C2 | ID:64394,5
874,ME-1_Leukemia_Cell | TBP | ID:37584,5
5421,A549_Epithelium_Lung | CEBPB | ID:64400,5
879,ME-1_Leukemia_Cell | HDAC1 | ID:37597,5
7001,HepG2_Epithelium_Liver | RUVBL1 | ID:74673,5
3855,MCF-7_Epithelium_Breast | ESR1 | ID:54030,5
8427,K562_Erythroblast_Bone_Marrow | SAP30 | ID:8800,5
5372,MCF-7_Epithelium_Breast | RAD21 | ID:64285,5
844,MCF-10A_Epithelium_Breast | HSF1 | ID:37153,5
9281,K562 | Pol2 | ENCODE | 1,5
3900,Mesenchymal_Stem_Cell | ATF4 | ID:54139,5
3899,Mesenchymal_Stem_Cell | CEBPB | ID:54138,5
809,MDA-MB-453_Epithelium_Mammary_Gland | TCF7L2 | ID:36841,5
7036,K562_Erythroblast_Bone_Marrow | JUNB | ID:7487,5
813,MDA-MB-453_Epithelium_Mammary_Gland | AR | ID:36845,5
7032,IN528 | JMJD6 | ID:74843,5
8419,MCF-7_Epithelium_Breast | ESR1 | ID:87948,5
8420,K562_Erythroblast_Bone_Marrow | RBBP5 | ID:8795,5
7031,LNCaP_Epithelium_Prostate | GRHL2 | ID:74842,5
824,LNCaP_Epithelium_Prostate | NR3C1 | ID:37093,5
7026,3565_cells | JMJD6 | ID:74838,5
5360,A549_Epithelium_Lung | NR3C1 | ID:64250,5
843,HT29_Epithelium_Colon | HSF1 | ID:37144,5
3869,MCF-7_Epithelium_Breast | ESR1 | ID:54080,5
3865,T47D_Epithelium_Mammary_Gland | PR | ID:54068,5
7991,J-Lat_A72 | BRD4 | ID:85082,5
7559,HeLa_Epithelium_Cervix | POLR2A | ID:82308,5
5266,A549_Epithelium_Lung | FOSL2 | ID:63984,5
4065,HeLa_Epithelium_Cervix | NELFA | ID:55468,5
7542,T47D_cancer_cells_Breast | ESR1 | ID:82124,5
565,IMR90_Fibroblast_Lung | LMNB1 | ID:34982,5
8052,HEK293T_Epithelium_Embryonic_Kidney | RYBP | ID:8550,5
8050,LS174T_Epithelium_Colon | POLR2A | ID:8547,5
566,IMR90_Fibroblast_Lung | LMNB1 | ID:34989,5
7162,LCL_Lymphoblastoid_Blood | YY1 | ID:76288,5
570,MCF-7_Epithelium_Breast | FOXM1 | ID:35002,5
5181,HEK293_Epithelium_Embryonic_Kidney | ZNF48 | ID:63763,5
7159,Calu-3_Lung | JUN | ID:76279,5
592,MCF-7_Epithelium_Breast | HSF1 | ID:35230,5
616,Endothelial_Cell_Umbilical_Vein | CTCF | ID:35387,5
593,M0-91_Leukemia_Cell | HSF1 | ID:35231,5
7150,HEK293_Epithelium_Embryonic_Kidney | POLR2A | ID:76222,5
598,HeLa-S3_Epithelium_Cervix | BRDU | ID:35284,5
599,HeLa-S3_Epithelium_Cervix | BRDU | ID:35287,5
5197,K562_Erythroblast_Bone_Marrow | L3MBTL2 | ID:63813,5
601,HeLa-S3_Epithelium_Cervix | BRDU | ID:35290,5
610,SKNO-1_Myeloblast_Bone_Marrow | FLI1 | ID:35309,5
611,Pancreatic_Islet | FAIRE | ID:35312,5
5164,HEK293_Epithelium_Embryonic_Kidney | ZBTB8A | ID:63686,5
556,Macrophage | EGR2 | ID:34563,5
553,Namalwa_B_Lymphocyte | PAX5 | ID:34476,5
8337,hESC_Embryonic_Stem_Cell | MORC2 | ID:87624,5
507,HUES64_Embryonic_Stem_Cell_Embryo | NANOG | ID:34102,5
508,HUES64_Embryonic_Stem_Cell_Embryo | SOX2 | ID:34118,5
7195,MDA-MB-231_Epithelium_Mammary_Gland | USP7 | ID:76457,5
513,LNCaP_Epithelium_Prostate | EZH2 | ID:34329,5
4297,BE2-C_Neuroblast_Brain | GATA3 | ID:56403,5
8318,Breast | ESR1 | ID:87473,5
4289,MV4-11_Macrophage_Blood | CDK8 | ID:56375,5
521,DL23_Epithelium_Colon | FOXO3 | ID:34350,5
524,HeLa_Epithelium_Cervix | SUMO1 | ID:34353,5
4277,CWR22Pc_Epithelium_Prostate | AR | ID:56267,5
528,HeLa_Epithelium_Cervix | SUMO1 | ID:34357,5
7184,GM12878_Lymphoblastoid | RELB | ID:76403,5
4271,LNCaP_Epithelium_Prostate | AR | ID:56254,5
4268,CClp1 | BIRA | ID:56247,5
5148,HEK293_Epithelium_Embryonic_Kidney | SP7 | ID:63654,5
545,HCT-116_Colon | MECP2 | ID:34399,5
546,HCT-116_Colon | MECP2 | ID:34400,5
615,NHLF_Fibroblast_Lung | CTCF | ID:35380,5
4182,TC-797 | BRD4 | ID:55813,5
5263,HEK293_Epithelium_Embryonic_Kidney | ZFP64 | ID:63981,5
5245,K562_Erythroblast_Bone_Marrow | YBX3 | ID:63935,5
4110,HCT-116_Colon | POLR2A | ID:55663,5
4108,HCT-116_Colon | LEO1 | ID:55661,5
664,WI-38_Fibroblast_Lung | SUMO2 | ID:35704,5
7118,7250_Fibroblast | BRD4 | ID:75854,5
8033,H3122_Lung | BRD4 | ID:85402,5
8029,N87_Stomach | BRD4 | ID:85397,5
4098,H3396_Epithelium_Mammary_Gland | POLR2A | ID:5560,5
5243,K562_Erythroblast_Bone_Marrow | HDGF | ID:63920,5
668,WI-38_Fibroblast_Lung | SUMO1 | ID:35719,5
8357,K562_Erythroblast_Bone_Marrow | CHD1 | ID:8769,5
7117,7250_Fibroblast | FOXO1 | ID:75852,5
4088,B_Lymphocyte | PAX5 | ID:55554,5
4084,B_Lymphocyte | MEF2B | ID:55547,5
7116,7250_Fibroblast | FOXO1 | ID:75851,5
4078,HAP-1 | ATF4 | ID:55517,5
8026,Fibroblast | ATF3 | ID:85390,5
8384,22RV1_Epithelium_Prostate | FOXA1 | ID:87801,5
5259,K562_Erythroblast_Bone_Marrow | ZNF512 | ID:63976,5
4112,HCT-116_Colon | PAF1 | ID:55665,5
4114,HCT-116_Colon | PAF1 | ID:55667,5
654,SU-DHL6_B_Lymphocyte_Lymph_Node | EZH2 | ID:35640,5
5230,K562_Erythroblast_Bone_Marrow | NFE2L1 | ID:63894,5
8360,K562_Erythroblast_Bone_Marrow | CHD7 | ID:8771,5
4165,Delta47 | CTCFL | ID:55775,5
8044,LS174T_Epithelium_Colon | POLR2A | ID:8545,5
626,NCI-H2087_Lung | NKX2-1 | ID:35475,5
627,CCRF-CEM_T_Lymphocyte_Blood | TAL1 | ID:35476,5
4157,Erythroblast_Blood | GATA1 | ID:5574,5
8043,LS174T_Epithelium_Colon | POLR2A | ID:8544,5
4154,K562_Erythroblast_Bone_Marrow | GATA1 | ID:55730,5
633,CCRF-CEM_T_Lymphocyte_Blood | RUNX1 | ID:35483,5
7126,MCF-7_Mammary_Gland | ESR1 | ID:76105,5
636,CCRF-CEM_T_Lymphocyte_Blood | TAL1 | ID:35489,5
5219,K562_Erythroblast_Bone_Marrow | KLF1 | ID:63870,5
641,OCI-Ly1_B_cell_lymphoma_Bone_Marrow | NCOR2 | ID:35525,5
4130,HeLa_Epithelium_Cervix | POLR2M | ID:5570,5
4127,MCF-7_Epithelium_Breast | PAF1 | ID:55682,5
5229,A549_Epithelium_Lung | BCL3 | ID:63885,5
4119,HCT-116_Colon | POLR2A | ID:55671,5
3066,Kasumi-1_Myeloblast_Blood | EP300 | ID:49537,5
6899,MV4;11_Acute_myeloid_leukemia | MLLT1 | ID:74315,5
4842,A549_Epithelium_Lung | BCL3 | ID:62934,5
5924,MCF-7 | RUNX1 | ID:68022,5
2866,GM12878_B_Lymphocyte_Blood | REST | ID:48295,5
1667,LNCaP_Epithelium_Prostate | E2F1 | ID:44325,5
2439,GM12891_Lymphoblastoid_Blood | SPI1 | ID:46156,5
6580,MCF-7_Human_Breast_Cancer_Cell_Breast | POLR2A | ID:72409,5
2046,HeLa-S3_Epithelium_Cervix | NFYB | ID:45758,5
2056,HeLa-S3_Epithelium_Cervix | NFYA | ID:45769,5
8928,H1-hESC | DNase.fdr0.01.hot | Roadmap,5
2877,GM12878_B_Lymphocyte_Blood | REST | ID:48306,5
2058,HeLa-S3_Epithelium_Cervix | STAT3 | ID:45771,5
2059,HeLa-S3_Epithelium_Cervix | FOS | ID:45772,5
7844,22RV1_Epithelium_Prostate | AR | ID:84225,5
1649,Jurkat_E6-1_T_Lymphocyte_Blood | POLR2A | ID:44234,5
5901,HCC1395 | BRD4 | ID:67805,5
2064,HeLa-S3_Epithelium_Cervix | MAX | ID:45778,5
5900,MDA-MB-436 | BRD4 | ID:67804,5
8812,GM12878 (TNFa) | NFKB | ENCODE,5
5898,SUM149R | BRD4 | ID:67800,5
7674,Detroit_562_Detroit_562_cells | RELA | ID:83030,5
2414,GM12878_B_Lymphocyte_Blood | EGR1 | ID:46132,5
6156,Ramos_B_Lymphocyte | TCF7L1 | ID:69437,5
6586,MCF-7_Human_Breast_Cancer_Cell_Breast | POLR2A | ID:72415,5
2043,HeLa-S3_Epithelium_Cervix | ELK4 | ID:45755,5
6366,Hematopoietic_stem_and_progenitor_cell_Bone_Marrow | MYC | ID:71016,5
2864,GM12878_B_Lymphocyte_Blood | REST | ID:48293,5
2842,MCF-7_Epithelium_Breast | ESR1 | ID:48170,5
2830,HEK293_Epithelium_Embryonic_Kidney | AR | ID:48086,5
5922,DND-41_Leukemia_Cell | KDM2B | ID:68017,5
6565,HCC1954_Breast | POLR2A | ID:72393,5
6566,HCC1954_Breast | POLR2A | ID:72394,5
2010,HEK293_Epithelium_Embryonic_Kidney | CTCF | ID:45720,5
6567,NCI-H2087_Epithelium_Lung | POLR2A | ID:72395,5
1692,Endothelial_Cell_Umbilical_Vein | POLR2A | ID:44392,5
2841,MCF-7_Epithelium_Breast | ESR1 | ID:48169,5
2012,HEK293_Epithelium_Embryonic_Kidney | POLR2A | ID:45722,5
6124,Cortex_Kidney | SIX2 | ID:69247,5
7778,MCF-7_Epithelium_Breast | CTCF | ID:83740,5
6571,MCF-7_Human_Breast_Cancer_Cell_Breast | POLR2A | ID:72400,5
1685,Endothelial_Cell_Umbilical_Vein | POLR2A | ID:44352,5
8798,GM12878 | FOXM1 | ENCODE,5
2465,H1_Embryonic_Stem_Cell_Embryo | HDAC2 | ID:46181,5
2021,HeLa-S3_Epithelium_Cervix | POLR2A | ID:45731,5
7842,SH-SY5Y_Neuroblastoma_cell | TCF4 | ID:84213,5
6374,MCFDCIS_Breast | TP63 | ID:71034,5
1673,LNCaP_Epithelium_Prostate | AR | ID:44331,5
2456,H1_Embryonic_Stem_Cell_Embryo | REST | ID:46172,5
2067,HeLa-S3_Epithelium_Cervix | TBP | ID:45781,5
2074,HepG2_Epithelium_Liver | MAZ | ID:45788,5
1640,T_Lymphocyte_Blood | KAT2B | ID:4418,5
5874,LNCaP_Epithelium_Prostate | GATA2 | ID:67743,5
2932,OCI-Ly10_B_Lymphocyte_Bone_Marrow | IRF4 | ID:48628,5
2344,A549_Epithelium_Lung | YY1 | ID:46065,5
6191,MV4;11_Leukemia_Cell_Blood | BRD4 | ID:69755,5
5879,LNCaP_Epithelium_Prostate | GATA2 | ID:67748,5
8905,H1_Derived_Mesenchymal_Stem_Cells | DNase.fdr0.01.peaks | Roadmap,5
2127,HRE_Epithelium | CTCF | ID:45844,5
9060,HepG2 | ARID3A | ENCODE,5
2333,A549_Epithelium_Lung | SIX5 | ID:46054,5
7735,MCF-7_Epithelium_Breast | ESR1 | ID:83428,5
9065,HepG2 (forskolin) | CEBPB | ENCODE,5
2121,Epithelium_Mammary_Gland | CTCF | ID:45838,5
9066,HepG2 | CEBPB | ENCODE,5
7852,K562_Erythroblast_Bone_Marrow | TAL1 | ID:84242,5
6612,Breast | ESR1 | ID:72506,5
2958,Keratinocyte_Foreskin | KLF4 | ID:48800,5
2317,SK-N-SH_Neuroblastoma_cell_Brain | MXI1 | ID:46038,5
8900,H1_BMP4_Derived_Trophoblast_Cultured_Cells | DNase.fdr0.01.hot | Roadmap,5
6215,HT29_colorectal_adenocarcinoma | POLR2A | ID:69789,5
2309,SAEC_Epithelium_Lung | CTCF | ID:46030,5
9070,HepG2 | c-Jun | ENCODE,5
2346,A549_Epithelium_Lung | FOXA1 | ID:46067,5
2117,Embryonic_Fibroblast_Foreskin | CTCF | ID:45834,5
2402,GM12878_B_Lymphocyte_Blood | TCF12 | ID:46120,5
6333,HCT-116_Colon_cancer_cell_Colon | SP1 | ID:70812,5
2397,GM12878_B_Lymphocyte_Blood | POU2F2 | ID:46115,5
2079,HepG2_Epithelium_Liver | SREBF1 | ID:45793,5
6166,Nalm6_Leukemia_Cell | POLR2A | ID:69535,5
2899,Keratinocyte | SNAI2 | ID:48342,5
6589,Th1 | POLR2A | ID:72418,5
2391,Proerythroblast_Bone_Marrow | TAL1 | ID:4611,5
8914,H1-hESC | BCL11A | ENCODE,5
2386,ECC-1_Epithelium_Endometrium | POLR2A | ID:46105,5
2382,ECC-1_Epithelium_Endometrium | NFIC | ID:46101,5
2380,Proerythroblast_Bone_Marrow | TAL1 | ID:4610,5
6185,Erythroid_Cell | CTCF | ID:69624,5
2908,BJ_Fibroblast_Skin | TP53 | ID:48445,5
8908,H1_Derived_Neuronal_Progenitor_Cultured_Cells | DNase.fdr0.01.hot | Roadmap,5
2374,ECC-1_Epithelium_Endometrium | MAX | ID:46094,5
1626,T_Lymphocyte_Blood | ETS1 | ID:44094,5
2916,MCF-7_Epithelium_Breast | ESR1 | ID:48458,5
2365,ECC-1_Epithelium_Endometrium | EGR1 | ID:46086,5
2364,ECC-1_Epithelium_Endometrium | TCF12 | ID:46085,5
6184,Erythroid_Cell | STAG1 | ID:69623,5
2926,Epithelium | AGO1 | ID:48601,5
8951,H1-hESC | Rad21 | ENCODE,5
6563,Cortex_Embryonic_Kidney | SIX1 | ID:72383,5
1575,OCI-Ly1_B_cell_lymphoma_Bone_Marrow | BRD4 | ID:43631,5
6117,BJAB_GCB_DLBCL_cells | BIRA | ID:69217,5
2715,VCaP_Epithelium_Prostate | GABPA | ID:47410,5
6505,HepG2_hepatocellular_carcinoma | SMC1A | ID:71876,5
1817,K562_Erythroblast_Bone_Marrow | EP300 | ID:45408,5
8986,HCT-116 | TCF7L2 | ENCODE,5
9019,HeLa-S3 | ELK4 | ENCODE,5
1811,K562_Erythroblast_Bone_Marrow | CHD7 | ID:45392,5
2606,MCF-7_Epithelium_Breast | TAF1 | ID:46320,5
5977,Thymocyte_Thymus | GATA3 | ID:68161,5
5976,Thymocyte_Thymus | GATA3 | ID:68160,5
1920,GM12878_B_Lymphocyte_Blood | MYC | ID:45628,5
2735,U2OS_Bone | POLR2A | ID:47492,5
6435,L3.6_Pancreas | BRD4 | ID:71233,5
6519,Gen2.2 | MYC | ID:72049,5
2740,P493-6_B_cell_lymphoma | MYC | ID:47549,5
6046,K562_Leukemia_Cell | SPI1 | ID:68823,5
8748,Fetal_Stomach | DNase.fdr0.01.peaks | Roadmap,5
6423,LNCaP_Epithelium_Prostate | FOXA1 | ID:71218,5
2748,NCI-H441_Epithelium_Lung | TTF1 | ID:47579,5
1776,GM12878_B_Lymphocyte_Blood | CTCF | ID:45218,5
7714,T47D_Epithelium_Mammary_Gland | FOXA1 | ID:83259,5
8976,H9_Cell_Line | DNase.hot | Roadmap,5
6040,SH-SY5Y_Neuron | SATB1 | ID:68797,5
5988,BEAS-2B_Epithelium_Lung | RELA | ID:68226,5
1823,K562_Erythroblast_Bone_Marrow | RBBP5 | ID:45421,5
6462,Fibroblast_Skin | H1.0 | ID:71335,5
8724,Fetal_Intestine_Small | DNase.fdr0.01.peaks | Roadmap,5
6020,Patient_derived_xenograft_cells | KMT2D | ID:68627,5
6021,Patient_derived_xenograft_cells | KMT2D | ID:68632,5
8726,Fetal_Kidney | DNase.all.peaks | Roadmap,5
7702,TIME_Fibroblast | POLR2A | ID:83207,5
6024,IMR90 | BRD4 | ID:68711,5
8730,Fetal_Lung | DNase.all.peaks | Roadmap,5
8714,Fetal_Heart | DNase.all.peaks | Roadmap,5
2692,MDA-MB-231_Epithelium_Breast | KDM5B | ID:47283,5
5997,VCaP_Epithelium_Prostate | AR | ID:68239,5
1825,K562_Erythroblast_Bone_Marrow | EZH2 | ID:45424,5
2632,SK-N-SH_Neuroblastoma_cell_Brain | FOSL2 | ID:46346,5
5996,LNCaP_Epithelium_Prostate | POU2F1 | ID:68236,5
8989,HEEpiC | CTCF | ENCODE,5
7813,HCT-116_HCT116 | POLR2A | ID:83950,5
9015,HeLa-S3 | E2F1 | ENCODE,5
5992,BEAS-2B_Epithelium_Lung | NR3C1 | ID:68230,5
1900,GM12878_B_Lymphocyte_Blood | FOS | ID:45606,5
6446,Osteoblast | BRD4 | ID:71251,5
7693,Breast | POLR2A | ID:83189,5
9030,HeLa-S3 | Mxi1 | ENCODE,5
8757,Gastric | DNase.fdr0.01.peaks | Roadmap,5
1769,A549_Epithelium_Lung | CTCF | ID:45146,5
6391,VCaP_Epithelium_Prostate | CTCF | ID:71103,5
7789,THP-1_Monocyte_Blood | GRIP1 | ID:83760,5
7787,K562_Leukemia | POLR2A | ID:83753,5
8959,H1-hESC | SP1 | ENCODE,5
2797,Jurkat_T_Lymphocyte_Blood | REST | ID:47860,5
8783,GM12878 | CHD2 | ENCODE,5
2801,Jurkat_T_Lymphocyte_Blood | REST | ID:47864,5
1727,VCaP_Epithelium_Prostate | POLR2A | ID:44590,5
9045,HeLa-S3 | SMC3 | ENCODE,5
5939,IMR90hTert_Fibroblast_Fetal_Lung | POLR3D | ID:68063,5
5936,IMR90hTert_Fibroblast_Fetal_Lung | POLR3D | ID:68060,5
8774,GM12878 | BATF | ENCODE,5
8689,CD56_Primary_Cells | DNase.all.peaks | Roadmap,5
1720,VCaP_Epithelium_Prostate | AR | ID:44583,5
8788,GM12878 | CTCF | ENCODE | 2,5
7682,HeLa_Cervical_Carcinoma | SMC3 | ID:83137,5
8953,H1-hESC | RBBP5 | ENCODE,5
6111,T47D_Breast | PR | ID:68975,5
8791,GM12878 | EBF1 | ENCODE,5
2492,HCT-116_Colon | SIN3A | ID:46208,5
1705,Epithelium_Mammary_Gland | POLR2A | ID:4451,5
7790,MCF-7_Epithelium_Breast | ESR1 | ID:83810,5
2793,GM12878_B_Lymphocyte_Blood | REST | ID:47856,5
2757,AGS_Epithelium_Stomach | GATA6 | ID:47599,5
8970,H1-hESC | USF2 | ENCODE,5
2580,K562_Erythroblast_Bone_Marrow | FOSL1 | ID:46296,5
2575,K562_Erythroblast_Bone_Marrow | CBX3 | ID:46291,5
2570,K562_Erythroblast_Bone_Marrow | REST | ID:46286,5
2766,BCBL1_B_cell_lymphoma | LANA | ID:47736,5
1947,GM12878_B_Lymphocyte_Blood | POLR2A | ID:45657,5
8698,ECC-1 (Genistein_100nM) | ERalpha | ENCODE,5
1948,GM12878_B_Lymphocyte_Blood | EP300 | ID:45658,5
6064,T47D_Embryonic_Stem_Cell_Breast | NR3C1 | ID:68848,5
9034,HeLa-S3 | NRSF | ENCODE,5
8969,H1-hESC | USF-1 | ENCODE,5
2534,HepG2_Epithelium_Liver | CTCF | ID:46250,5
6542,U87_Glioblastoma_cell | POLR2A | ID:72341,5
2783,Raji_B_Lymphocyte_Blood | POLR2A | ID:47814,5
7793,MCF-7_Epithelium_Breast | ESR1 | ID:83816,5
8693,Dnd41 | CTCF | ENCODE,5
6545,Gen2.2_Plasmacytoid_dendritic_cell | POLR2A | ID:72346,5
9040,HeLa-S3 | Pol2(phosphoS2) | ENCODE,5
2536,HepG2_Epithelium_Liver | RAD21 | ID:46252,5
7722,Breast | ESR1 | ID:83325,5
6548,CAL-1_Plasmacytoid_dendritic_cell | POLR2A | ID:72350,5
2969,MCF-7_Epithelium_Breast | POLR2A | ID:48830,5
7729,HCT-116_HCT116 | POLR2A | ID:83344,5
1573,Fibroblast_Foreskin | RNF2 | ID:43572,5
1528,CUTLL1_T_Lymphocyte_Blood | RBPJ | ID:43102,5
2255,LNCaP_Epithelium_Prostate | CTCF | ID:45976,5
3026,LS174T_Epithelium_Colon | ZBTB17 | ID:49276,5
6640,K562_Leukemia_Cell | ASCL1 | ID:72768,5
3023,293T-Rex | BMI1 | ID:49263,5
6255,Th1 | CDK9 | ID:69881,5
3021,293T-Rex | SCML2 | ID:49258,5
3019,DU145_Epithelium_Prostate | JUND | ID:49242,5
1535,HUG1N_Stomach | GATA6 | ID:43163,5
1536,Stromal_Cell | NR2F2 | ID:43165,5
2180,K562_Erythroblast_Bone_Marrow | CTCF | ID:45899,5
5832,BT-549_Breast | JUN | ID:67574,5
6637,Endothelial_Cell_Umbilical_Vein | BRD4 | ID:72630,5
2264,MCF-7_Epithelium_Breast | POLR2A | ID:45985,5
1538,HeLa_Epithelium_Cervix | FOXM1 | ID:43195,5
2170,K562_Erythroblast_Bone_Marrow | SETDB1 | ID:45887,5
1540,WA09_Embryonic_Stem_Cell_Embryo | TEAD4 | ID:43300,5
9081,HepG2 | FOXA1 | ENCODE,5
7864,Ishikawa_Epithelium_Uterus | ESR1 | ID:84286,5
2997,HeLa_Epithelium_Cervix | CPSF3L | ID:49021,5
8891,GM19193 | Pol2 | ENCODE,5
1551,MDA-MB-231_Epithelium_Breast | XBP1 | ID:43398,5
7663,Erythroblast | POLR2A | ID:82955,5
8651,A549 (EtOH_0.02pct) | Sin3Ak-20 | ENCODE,5
2989,HeLa_Epithelium_Cervix | CPSF3L | ID:49010,5
5849,Erythroblast | ZBTB7A | ID:67686,5
8862,GM12891 | CTCF | ENCODE,5
3031,H1_Embryonic_Stem_Cell_Embryo | TAFII | ID:4930,5
8895,H1_BMP4_Derived_Mesendoderm_Cultured_Cells | DNase.all.peaks | Roadmap,5
6642,K562_Leukemia_Bone | CTCF | ID:72780,5
5801,SK-N-SH_Neuroblastoma_cell_Brain | RARA | ID:67426,5
6655,MHH-MED-1_Cardiomyocyte | MED1 | ID:72918,5
8633,A549 | CTCF | ENCODE | 1,5
6270,LNCaP_Epithelium_Prostate | SMARCA5 | ID:69998,5
8634,A549 (EtOH_0.02pct) | ELF1 | ENCODE,5
2223,K562_Erythroblast_Bone_Marrow | POLR2A | ID:45943,5
6278,293T | TET2 | ID:70099,5
1520,HEK293T_Epithelium_Embryonic_Kidney | CDK9 | ID:43083,5
5810,MDA-MB-231_Epithelium_Mammary_Gland | GATA3 | ID:67494,5
5814,MDA-MB-231_Epithelium_Mammary_Gland | SMARCA4 | ID:67498,5
2229,K562_Erythroblast_Bone_Marrow | IRF1 | ID:45949,5
2230,K562_Erythroblast_Bone_Marrow | MAFF | ID:45950,5
8872,GM12892 | CTCF | ENCODE,5
6647,meningioma | TRAF7 | ID:72856,5
2232,K562_Erythroblast_Bone_Marrow | JUN | ID:45952,5
3041,IMR90_Fibroblast_Lung | RB1 | ID:49416,5
2234,K562_Erythroblast_Bone_Marrow | MAFK | ID:45954,5
5819,MDA-MB-231_Epithelium_Mammary_Gland | GATA3 | ID:67503,5
3038,GM18505_Lymphoblastoid_Blood | RELA | ID:4941,5
6262,endometrioid_adenocarcinoma | ESR1 | ID:69896,5
2197,K562_Erythroblast_Bone_Marrow | BHLHE40 | ID:45916,5
2240,K562_Erythroblast_Bone_Marrow | STAT2 | ID:45960,5
7746,MCF-10A_Epithelium_Breast | NR3C1 | ID:83502,5
2192,K562_Erythroblast_Bone_Marrow | RCOR1 | ID:45911,5
5823,MDA-MB-231_Epithelium_Mammary_Gland | GATA3 | ID:67519,5
2285,MCF-10A_Epithelium_Breast | STAT3 | ID:46006,5
