,Target,Importance
6365,Hematopoietic_stem_and_progenitor_cell_Bone_Marrow | MYC | ID:71015,4
6372,HaCaT_Keratinocyte | TP63 | ID:71028,4
4085,B_Lymphocyte | MEF2B | ID:55548,4
4079,HAP-1 | ATF4 | ID:55518,4
4078,HAP-1 | ATF4 | ID:55517,4
4076,IMR90_Fibroblast_Lung | YAP1 | ID:55513,4
6379,MCF-7_Epithelium | ZNF143 | ID:71041,4
1,H9_Embryonic_Stem_Cell_Embryo | EOMES | ID:1006,4
4736,K562_Erythroblast_Bone_Marrow | HLTF | ID:62666,4
4065,HeLa_Epithelium_Cervix | NELFA | ID:55468,4
9325,K562 | YY1 | ENCODE,4
5701,HEK293_Epithelium_Embryonic_Kidney | ZBTB14 | ID:65146,4
5700,HEK293_Epithelium_Embryonic_Kidney | ZNF324 | ID:65144,4
6493,MCF-7_Breast | SMC1A | ID:71864,4
3939,LS180_Epithelium_Colon | TCF4 | ID:5457,4
8895,H1_BMP4_Derived_Mesendoderm_Cultured_Cells | DNase.all.peaks | Roadmap,4
3934,MDA-MB-468_Epithelium_Mammary_Gland | TP53 | ID:54521,4
6550,Kasumi-1_Acute_myeloid_leukemia | RUNX1 | ID:72352,4
9072,HepG2 | COREST | ENCODE,4
9205,K562 (IFNg30) | c-Jun | ENCODE,4
3925,MCF-10A_Epithelium_Breast | MYC | ID:54511,4
3921,LNCaP_Epithelium_Prostate | GATA2 | ID:54397,4
6571,MCF-7_Human_Breast_Cancer_Cell_Breast | POLR2A | ID:72400,4
6581,MCF-7_Human_Breast_Cancer_Cell_Breast | POLR2A | ID:72410,4
6583,MCF-7_Human_Breast_Cancer_Cell_Breast | POLR2A | ID:72412,4
3914,Adipocyte | BRD4 | ID:54332,4
8889,GM19099 | Pol2 | ENCODE,4
6589,Th1 | POLR2A | ID:72418,4
6591,Th1 | POLR2A | ID:72420,4
9341,MCF10A-Er-Src (4OHTAM_1uM_36hr) | Pol2 | ENCODE,4
3906,OCI-Ly10_B_Lymphocyte_Bone_Marrow | FOXP1 | ID:54155,4
4794,K562_Erythroblast_Bone_Marrow | PTRF | ID:62802,4
3936,LS180_Epithelium_Colon | BCAT1 | ID:5454,4
6542,U87_Glioblastoma_cell | POLR2A | ID:72341,4
6498,A549_Epithelium_Lung | NIPBL | ID:71869,4
6541,U87_Glioblastoma_cell | POLR2A | ID:72340,4
8898,H1_BMP4_Derived_Mesendoderm_Cultured_Cells | DNase.hot | Roadmap,4
6502,HepG2_hepatocellular_carcinoma | SMC1A | ID:71873,4
6511,U2OS_Bone | MYC | ID:71934,4
6514,HCT-116_Human_colorectal_carcinoma | BANP | ID:71950,4
5699,HEK293_Epithelium_Embryonic_Kidney | ZNF320 | ID:65142,4
5696,HEK293_Epithelium_Embryonic_Kidney | ZNF382 | ID:65138,4
3976,HCT-116_Colon | HNF4A | ID:54666,4
4771,K562_Erythroblast_Bone_Marrow | YBX1 | ID:62743,4
3962,MCF-7_Epithelium_Breast | POLR2A | ID:54641,4
9066,HepG2 | CEBPB | ENCODE,4
9174,IMR90 | Pol2 | ENCODE,4
8896,H1_BMP4_Derived_Mesendoderm_Cultured_Cells | DNase.fdr0.01.hot | Roadmap,4
3949,SF268 | TEAD1 | ID:54612,4
6529,BT-16_Brain | SMARCA4 | ID:72119,4
6536,BT168_Glioblastoma_Stem_Cell | POLR2A | ID:72334,4
4786,A549_Epithelium_Lung | EP300 | ID:62786,4
6538,Glioblastoma_Stem_Cell | MYC | ID:72337,4
5476,K562_Erythroblast_Bone_Marrow | BCOR | ID:64564,4
0,HeLa_Epithelium_Cervix | BTAF1 | ID:1,4
1387,GM19239_Lymphoblastoid_Blood | CTCF | ID:42464,4
209,MCF-7_Epithelium_Breast | STAG1 | ID:2396,4
2090,HepG2_Epithelium_Liver | USF2 | ID:45804,4
2647,SK-N-SH_Neuroblastoma_cell_Brain | GATA3 | ID:46361,4
1261,GM18508_Lymphoblastoid_Blood | POLR2A | ID:41690,4
2441,GM12891_Lymphoblastoid_Blood | PAX5 | ID:46158,4
2094,HepG2_Epithelium_Liver | CTCF | ID:45808,4
1262,GM18516_Lymphoblastoid_Blood | POLR2A | ID:41691,4
1649,Jurkat_E6-1_T_Lymphocyte_Blood | POLR2A | ID:44234,4
1268,GM19239_Lymphoblastoid_Blood | POLR2A | ID:41697,4
1006,LoVo_Colon | TFDP1 | ID:38731,4
2652,SK-N-SH_RA_Neuron_Brain | RAD21 | ID:46366,4
2543,HL-60_Promyeloblast_Blood | SPI1 | ID:46259,4
1271,HEK293_Epithelium_Embryonic_Kidney | NR3C1 | ID:41738,4
1643,KYSE-70_Epithelium | TP63 | ID:44225,4
1642,KYSE-70_Epithelium | SOX2 | ID:44224,4
1641,Promyelocytic_cell_Bone_Marrow | PML | ID:4420,4
1639,Jurkat_T_Lymphocyte_Blood | PHF6 | ID:44144,4
803,MCF-7_Epithelium_Breast | RXRA | ID:36820,4
1657,LNCaP_Epithelium_Prostate | AR | ID:44314,4
1671,LNCaP_Epithelium_Prostate | E2F1 | ID:44329,4
1673,LNCaP_Epithelium_Prostate | AR | ID:44331,4
1699,Cord_blood | TAL1 | ID:44433,4
1717,VCaP_Epithelium_Prostate | AR | ID:44580,4
1715,VCaP_Epithelium_Prostate | AR | ID:44579,4
1252,Macrophage_Blood | SPI1 | ID:41569,4
1027,LoVo_Colon | RFX1 | ID:38784,4
1710,VCaP_Epithelium_Prostate | AR | ID:44574,4
218,MR4_Promyelocytic_cell_Bone_Marrow | PML | ID:2447,4
1021,LoVo_Colon | CLOCK | ID:38772,4
1685,Endothelial_Cell_Umbilical_Vein | POLR2A | ID:44352,4
214,MCF-7_Epithelium_Breast | TFAP2A | ID:2402,4
1679,LNCaP_Epithelium_Prostate | E2F1 | ID:44337,4
2080,HepG2_Epithelium_Liver | CTCF | ID:45794,4
1678,LNCaP_Epithelium_Prostate | E2F1 | ID:44336,4
1019,LoVo_Colon | CEBPB | ID:38763,4
48,HeLa-S3_Epithelium_Cervix | NR2C2 | ID:1299,4
2456,H1_Embryonic_Stem_Cell_Embryo | REST | ID:46172,4
1674,LNCaP_Epithelium_Prostate | E2F1 | ID:44332,4
2124,Fibroblast_Pulmonary_Artery | CTCF | ID:45841,4
1625,T_Lymphocyte_Blood | ETS1 | ID:44093,4
25,HEK293_Epithelium_Embryonic_Kidney | TRIM28 | ID:1177,4
810,MDA-MB-453_Epithelium_Mammary_Gland | FOXA1 | ID:36842,4
584,MCF-7_Epithelium_Breast | POLR2A | ID:35214,4
823,LNCaP_Epithelium_Prostate | AR | ID:37092,4
1572,Fibroblast_Foreskin | RING1 | ID:43571,4
1569,Fibroblast_Foreskin | CBX6 | ID:43567,4
412,MCF-7_Epithelium_Breast | FOXA1 | ID:33496,4
2202,K562_Erythroblast_Bone_Marrow | ZNF384 | ID:45922,4
937,FB0167P_Fibroblast | CTCF | ID:38196,4
1558,HeLa_Epithelium_Cervix | SUPT5H | ID:43450,4
2395,GM12878_B_Lymphocyte_Blood | REST | ID:46113,4
1551,MDA-MB-231_Epithelium_Breast | XBP1 | ID:43398,4
2207,K562_Erythroblast_Bone_Marrow | POLR3A | ID:45927,4
1311,K562_Erythroblast_Bone_Marrow | CTCF | ID:42155,4
681,C4-2B_Epithelium_Prostate | AR | ID:35777,4
494,BG03_Embryonic_Stem_Cell_Embryo | SMAD3 | ID:34012,4
680,C4-2B_Epithelium_Prostate | FOXA1 | ID:35776,4
2705,DU145_Epithelium_Prostate | AR | ID:47333,4
422,Epithelium_Mammary_Gland | ESR1 | ID:33519,4
2401,GM12878_B_Lymphocyte_Blood | SPI1 | ID:46119,4
946,H2171_Epithelium_Lung | MAX | ID:38287,4
405,BT-474_Epithelium_Mammary_Gland | ESR1 | ID:33484,4
621,K562_Erythroblast_Bone_Marrow | CTCF | ID:35416,4
2144,IMR90_Fibroblast_Lung | POLR2A | ID:45860,4
1618,MCF-10A_Epithelium_Breast | POLR2A | ID:44030,4
202,MCF-7_Epithelium_Breast | RAD21 | ID:2389,4
2152,IMR90_Fibroblast_Lung | CHD1 | ID:45868,4
380,MCF-7_Epithelium_Breast | NR5A2 | ID:33220,4
129,K562_Erythroblast_Bone_Marrow | FOS | ID:1990,4
2157,K562_Erythroblast_Bone_Marrow | SETDB1 | ID:45873,4
391,Blood | EP300 | ID:33436,4
193,MCF-7_Epithelium_Breast | POLR2A | ID:2375,4
1608,Endothelial_Cell_Artery | T | ID:43978,4
963,IMR90_Fibroblast_Lung | RBL2 | ID:38488,4
197,MCF-7_Epithelium_Breast | POLR2A | ID:2382,4
394,Hematopoietic_Stem_Cell_Blood | SMARCA4 | ID:33440,4
2677,MCF-7_Epithelium_Breast | POLR2A | ID:47114,4
696,WI-38_Fibroblast_Lung | CTCF | ID:35924,4
817,NB4_Promyelocytic_cell_Blood | FLI1 | ID:37055,4
1723,VCaP_Epithelium_Prostate | BRD4 | ID:44587,4
569,MDA-MB-231_Epithelium_Breast | FOXM1 | ID:34999,4
1038,LoVo_Colon | BARX2 | ID:38820,4
53,HeLa_Epithelium_Cervix | NR3C1 | ID:1306,4
536,HeLa_Epithelium_Cervix | SUMO1 | ID:34371,4
257,UPR9_Promyelocytic_cell_Bone_Marrow | PML | ID:2809,4
252,U2OS_Bone | TP53 | ID:2794,4
1968,GM19193_Lymphoblastoid_Blood | POLR2A | ID:45678,4
551,Raji_B_Lymphocyte_Blood | PAX5 | ID:34473,4
2522,HepG2_Epithelium_Liver | TEAD4 | ID:46238,4
1167,B_Lymphocyte_Blood | CDK9 | ID:40227,4
632,T_Lymphocyte_Lymph_Node | TAL1 | ID:35482,4
1977,H1_Embryonic_Stem_Cell_Embryo | MAFK | ID:45687,4
1842,Osteoblast_Bone | EP300 | ID:45517,4
1841,Haematopoietic_Progenitor_Cell_Cord_blood | SPI1 | ID:4551,4
1176,IMR90_Fibroblast_Lung | TP53 | ID:40287,4
314,HeLa_Epithelium_Cervix | TERC | ID:32853,4
1080,LNCaP_Epithelium_Prostate | ETV1 | ID:39372,4
2512,HepG2_Epithelium_Liver | TCF12 | ID:46228,4
634,CCRF-CEM_T_Lymphocyte_Blood | LMO2 | ID:35484,4
1990,H1_Embryonic_Stem_Cell_Embryo | SUZ12 | ID:45700,4
629,CCRF-CEM_T_Lymphocyte_Blood | TCF12 | ID:35478,4
84,HepG2_Epithelium_Liver | CEBPA | ID:1375,4
1145,K562_Erythroblast_Bone_Marrow | EGR1 | ID:4,4
1913,GM12878_B_Lymphocyte_Blood | MAFK | ID:45621,4
1122,DL23_Epithelium_Colon | ESR1 | ID:39873,4
540,CD36_Cell | SMARCA4 | ID:34390,4
1907,GM12878_B_Lymphocyte_Blood | RAD21 | ID:45614,4
1132,HCT-116_Colon | ZC3H8 | ID:39918,4
628,CCRF-CEM_T_Lymphocyte_Blood | GATA3 | ID:35477,4
1135,HCT-116_Colon | ICE2 | ID:39924,4
282,Epithelium_Pancreatic_Islet | CTCF | ID:3054,4
544,HCT-116_Colon | POLR2A | ID:34398,4
537,HeLa_Epithelium_Cervix | SUMO1 | ID:34373,4
2550,K562_Erythroblast_Bone_Marrow | ELF1 | ID:46266,4
2551,K562_Erythroblast_Bone_Marrow | POLR2A | ID:46267,4
1139,GM12867_B_Lymphocyte_Blood | CTCF | ID:39971,4
2538,HepG2_Epithelium_Liver | ELF1 | ID:46254,4
2560,K562_Erythroblast_Bone_Marrow | ATF3 | ID:46276,4
292,Hepatocyte_Liver | FOXA2 | ID:3262,4
1872,Caco-2_Epithelium_Colon | CTCF | ID:45578,4
1181,SH-SY5Y_Bone_Marrow | CHD5 | ID:40348,4
2508,HepG2_Epithelium_Liver | ZBTB7A | ID:46224,4
1832,Astrocyte_Brain | EZH2 | ID:45459,4
2468,H1_Embryonic_Stem_Cell_Embryo | CTCF | ID:46184,4
2617,PANC-1_Pancreas | REST | ID:46331,4
1760,Keratinocyte_Foreskin | TP53 | ID:44769,4
1050,LoVo_Colon | ATOH1 | ID:38856,4
1047,LoVo_Colon | NFE2L2 | ID:38850,4
59,HeLa_Epithelium_Cervix | POLR2A | ID:1315,4
1228,HEK293T_Epithelium_Embryonic_Kidney | SMC3 | ID:41382,4
56,HeLa_Epithelium_Cervix | PHF8 | ID:1312,4
2044,HeLa-S3_Epithelium_Cervix | GTF3C2 | ID:45756,4
1761,Keratinocyte_Foreskin | TP53 | ID:44770,4
795,MCF-7_Epithelium_Breast | NR2F2 | ID:36804,4
2625,SK-N-MC_Brain | POLR2A | ID:46339,4
2626,SK-N-MC_Brain | FOXP2 | ID:46340,4
2046,HeLa-S3_Epithelium_Cervix | NFYB | ID:45758,4
796,MCF-7_Epithelium_Breast | GREB1 | ID:36806,4
2055,HeLa-S3_Epithelium_Cervix | SMARCA4 | ID:45768,4
2628,SK-N-SH_Neuroblastoma_cell_Brain | YY1 | ID:46342,4
2615,PANC-1_Pancreas | SIN3A | ID:46329,4
1764,SGBS_Adipocyte_Adipose | PPARG | ID:4493,4
2507,HepG2_Epithelium_Liver | SRF | ID:46223,4
518,DLD-1_Epithelium_Colon | POLR2A | ID:34347,4
1830,Monocyte_Blood | CTCF | ID:45444,4
558,Macrophage | SPI1 | ID:34565,4
784,COLO-320_Epithelium_Colon | CDX2 | ID:36712,4
242,T98G_Brain | EP300 | ID:2752,4
559,Macrophage | EGR2 | ID:34567,4
1808,K562_Erythroblast_Bone_Marrow | WHSC1 | ID:45389,4
324,MCF-7_Epithelium_Breast | AHR | ID:33035,4
326,U2OS_Bone | TP53 | ID:33077,4
2025,HeLa-S3_Epithelium_Cervix | ZZZ3 | ID:45735,4
2011,HEK293_Epithelium_Embryonic_Kidney | CTCF | ID:45721,4
516,LNCaP_Epithelium_Prostate | SUZ12 | ID:34333,4
1784,H1_Embryonic_Stem_Cell_Embryo | SAP30 | ID:45234,4
1778,H1_Embryonic_Stem_Cell_Embryo | KDM4A | ID:45228,4
1774,DND-41_T_Lymphocyte_Blood | EZH2 | ID:45192,4
115,IMR90_Fibroblast_Lung | RBL2 | ID:1878,4
331,MM1.S_B_Lymphocyte_Blood | MED1 | ID:33124,4
590,MCF-7_Epithelium_Breast | POLR2A | ID:35226,4
366,P493-6_B_cell_lymphoma | POLR2A | ID:33179,4
24,HEK293_Epithelium_Embryonic_Kidney | TRIM28 | ID:1175,4
1340,GM12878_B_Lymphocyte_Blood | CTCF | ID:42272,4
1452,LoVo_Colon | MXD3 | ID:42772,4
1454,LoVo_Colon | NPAT | ID:42775,4
2283,MCF-10A_Epithelium_Breast | FOS | ID:46004,4
1466,LoVo_Colon | ZNF12 | ID:42882,4
1467,LoVo_Colon | ZNF143 | ID:42883,4
487,MM1.S_B_Lymphocyte_Blood | CTCF | ID:33934,4
1470,AC16_Cardiomyocyte | RELA | ID:42900,4
599,HeLa-S3_Epithelium_Cervix | BRDU | ID:35287,4
1477,HCT-116_Colon | EP300 | ID:42907,4
1478,GP5d_Colon | CTCF | ID:42918,4
2364,ECC-1_Epithelium_Endometrium | TCF12 | ID:46085,4
901,Endothelial_Cell_Umbilical_Vein | EP300 | ID:37926,4
1488,GP5d_Colon | HNF4A | ID:42934,4
172,MCF-7_Epithelium_Breast | E2F1 | ID:2283,4
1492,GP5d_Colon | RAD21 | ID:42942,4
489,HEK293T_Epithelium_Embryonic_Kidney | TET3 | ID:33988,4
1338,GM10847_Lymphoblastoid_Blood | STAG1 | ID:42270,4
596,MCF-10A_Epithelium_Breast | SNAPC1 | ID:35268,4
910,Endothelial_Cell_Umbilical_Vein | ETS1 | ID:37945,4
1501,MM1.S_B_Lymphocyte_Blood | BRD2 | ID:43046,4
2365,ECC-1_Epithelium_Endometrium | EGR1 | ID:46086,4
889,U937_Pleura | CBFB | ID:37621,4
1506,MM1.S_B_Lymphocyte_Blood | BRD3 | ID:43053,4
156,LNCaP_Epithelium_Prostate | FOXA1 | ID:2190,4
151,LNCaP_Epithelium_Prostate | AR | ID:2172,4
654,SU-DHL6_B_Lymphocyte_Lymph_Node | EZH2 | ID:35640,4
1395,GM2255_Lymphoblastoid_Blood | CTCF | ID:42505,4
2,H9_Embryonic_Stem_Cell_Embryo | EP300 | ID:1007,4
4,H9_Embryonic_Stem_Cell_Embryo | FOXH1 | ID:1011,4
2341,A549_Epithelium_Lung | USF1 | ID:46062,4
2330,A549_Epithelium_Lung | BCL3 | ID:46051,4
1407,GM2610_Lymphoblastoid_Blood | STAG1 | ID:42550,4
147,K562_Erythroblast_Bone_Marrow | TRIM28 | ID:2146,4
2767,TIVE-LTC_T_Lymphocyte_Blood | LANA | ID:47737,4
2755,AGS_Epithelium_Stomach | KLF5 | ID:47597,4
457,BJ_Fibroblast_Skin | KLF4 | ID:33718,4
478,Plasma_Cell | BRD4 | ID:33904,4
2323,Spleen | CTCF | ID:46044,4
2763,BCBL1_B_cell_lymphoma | POLR2A | ID:47726,4
2318,SK-N-SH_Neuroblastoma_cell_Brain | EP300 | ID:46039,4
884,Epithelium_Mammary_Gland | FAIRE | ID:37605,4
145,K562_Erythroblast_Bone_Marrow | SETDB1 | ID:2124,4
1441,LoVo_Colon | IRF1 | ID:42725,4
1442,LoVo_Colon | JUN | ID:42727,4
616,Endothelial_Cell_Umbilical_Vein | CTCF | ID:35387,4
2363,A549_Epithelium_Lung | RAD21 | ID:46084,4
2544,HL-60_Promyeloblast_Blood | REST | ID:46260,4
493,BG03_Embryonic_Stem_Cell_Embryo | SMC3 | ID:34011,4
2231,K562_Erythroblast_Bone_Marrow | E2F4 | ID:45951,4
923,Mutu_III_B_Lymphocyte | EBNA3 | ID:38174,4
1520,HEK293T_Epithelium_Embryonic_Kidney | CDK9 | ID:43083,4
1526,CUTLL1_T_Lymphocyte_Blood | RUNX1 | ID:43099,4
1521,HeLa_Epithelium_Cervix | JMJD6 | ID:43089,4
882,U937_Pleura | CBFB | ID:37603,3
7201,ZR-75-30 | ZMYND8 | ID:76498,3
4778,K562_Erythroblast_Bone_Marrow | PKNOX1 | ID:62762,3
2319,SK-N-SH_Neuroblastoma_cell_Brain | SMC3 | ID:46040,3
4776,K562_Erythroblast_Bone_Marrow | MTA2 | ID:62757,3
8995,HEK293-T-REx | ZNF263 | ENCODE,3
4218,HepG2_Epithelium_Liver | CREB1 | ID:56049,3
7205,Stromal_Cell | ZBTB16 | ID:76518,3
2317,SK-N-SH_Neuroblastoma_cell_Brain | MXI1 | ID:46038,3
8360,K562_Erythroblast_Bone_Marrow | CHD7 | ID:8771,3
883,ME-1_Leukemia_Cell | CBFB | ID:37604,3
241,T98G_Brain | EP300 | ID:2751,3
7208,NOMO-1_Acute_myeloid_leukemia | BRD9 | ID:76526,3
9005,HeLa-S3 | CEBPB | ENCODE,3
3948,SF268 | TEAD1 | ID:54611,3
4756,K562_Erythroblast_Bone_Marrow | ZMYM3 | ID:62709,3
4755,K562_Erythroblast_Bone_Marrow | ZMYM3 | ID:62708,3
9159,HUVEC | GATA-2 | ENCODE,3
1991,H1_Embryonic_Stem_Cell_Embryo | CHD2 | ID:45701,3
7218,Cortex_Kidney | SIX1 | ID:76587,3
7478,PC-9_Lung_Cancer_Cell_Lung | BRD4 | ID:81613,3
7187,Melanocytic_cell | PMEL | ID:76413,3
4820,HEK293_Epithelium_Embryonic_Kidney | ZNF518A | ID:62889,3
4172,MCF-7_Epithelium_Breast | CTCFL | ID:55784,3
556,Macrophage | EGR2 | ID:34563,3
4814,MCF-7_Epithelium_Breast | ZBTB11 | ID:62871,3
877,Hematopoietic_Cell | MYH11 | ID:37589,3
3920,LNCaP_Epithelium_Prostate | GATA2 | ID:54396,3
4807,A549_Epithelium_Lung | EP300 | ID:62851,3
3924,LS180_Epithelium_Colon | VDR | ID:5451,3
4806,A549_Epithelium_Lung | EP300 | ID:62850,3
4208,HepG2_Epithelium_Liver | RAD21 | ID:56039,3
4798,Colon | POLR2A | ID:62816,3
4797,K562_Erythroblast_Bone_Marrow | NR4A1 | ID:62815,3
7599,T47D_Epithelium_Mammary_Gland | PR | ID:82474,3
3931,MCF-10A_Epithelium_Breast | MYC | ID:54517,3
8990,HEK293 | CTCF | ENCODE,3
249,U2OS_Bone | TRIM28 | ID:2780,3
933,H54_Glial_Cell_Brain | CTCF | ID:38192,3
1987,H1_Embryonic_Stem_Cell_Embryo | NRF1 | ID:45697,3
9228,K562 | eGFP-HDAC8 | ENCODE,3
8992,HEK293 | KAP1 | ENCODE,3
4752,K562_Erythroblast_Bone_Marrow | ZNF24 | ID:62704,3
7591,HCT-116_HCT116 | POLR2A | ID:82412,3
1068,HCT-116_Colon | USP49 | ID:39345,3
7181,GM12878_Lymphoblastoid | NFKB1 | ID:76400,3
4682,HEK293_Epithelium_Embryonic_Kidney | ZNF600 | ID:62554,3
4681,K562_Erythroblast_Bone_Marrow | TFDP1 | ID:62551,3
9030,HeLa-S3 | Mxi1 | ENCODE,3
9222,K562 | CTCF | ENCODE | 4,3
9220,K562 | CTCF | ENCODE | 2,3
7580,PrEC_Epithelium_Prostate | ZFX | ID:82348,3
4675,A549_Epithelium_Lung | BCL3 | ID:62533,3
3977,HCT-116_Colon | TCF4 | ID:54667,3
9031,HeLa-S3 | NF-YA | ENCODE,3
4670,HEK293_Epithelium_Embryonic_Kidney | ZNF2 | ID:62526,3
4669,HEK293_Epithelium_Embryonic_Kidney | ZNF2 | ID:62525,3
4666,K562_Erythroblast_Bone_Marrow | ZEB2 | ID:62509,3
7248,B_Lymphocyte | CD74 | ID:76925,3
2024,HeLa-S3_Epithelium_Cervix | CTCF | ID:45734,3
7252,B_Lymphocyte | CD74 | ID:76930,3
2300,NT2-D1_Embryo | YY1 | ID:46021,3
4655,B_Lymphocyte_Blood | MYC | ID:5967,3
9036,HeLa-S3 | Pol2(b) | ENCODE,3
587,M0-91_Leukemia_Cell | HSF1 | ID:35219,3
2027,HeLa-S3_Epithelium_Cervix | GTF2F1 | ID:45737,3
2028,HeLa-S3_Epithelium_Cervix | ZNF143 | ID:45738,3
2309,SAEC_Epithelium_Lung | CTCF | ID:46030,3
4684,HepG2_Epithelium_Liver | PLRG1 | ID:62557,3
3959,MCF-7_Epithelium_Breast | EP300 | ID:54637,3
4718,HEK293_Epithelium_Embryonic_Kidney | ZNF76 | ID:62633,3
9017,HeLa-S3 | E2F6 | ENCODE,3
562,Monocyte | SPI1 | ID:34929,3
3952,MCF-7_Epithelium_Breast | NCAPG | ID:54623,3
4730,HepG2_Epithelium_Liver | RAD51 | ID:62653,3
4729,HepG2_Epithelium_Liver | RAD51 | ID:62652,3
2210,Lymphocyte_Blood | STAT5B | ID:4593,3
1062,H2171_Epithelium_Lung | BRD4 | ID:39035,3
2008,Epithelium_Esophagus | CTCF | ID:45718,3
7232,Fibroblast_Fetal_Lung | NEUROG2 | ID:76816,3
4167,Ovcar8 | CTCFL | ID:55779,3
4685,HepG2_Epithelium_Liver | PLRG1 | ID:62558,3
4716,iPSC | STAT1 | ID:62629,3
8266,MCF-7_Epithelium_Breast | GRHL2 | ID:87118,3
2013,HEK293_Epithelium_Embryonic_Kidney | TCF7L2 | ID:45723,3
235,T47D_Epithelium_Mammary_Gland | ESR1 | ID:2725,3
2015,HEK293_Epithelium_Embryonic_Kidney | TRIM28 | ID:45725,3
2016,HEK293T_Epithelium_Embryonic_Kidney | ZNF263 | ID:45726,3
7243,HeLa_Epithelium_Cervix | CDCA2 | ID:76854,3
4691,K562_Erythroblast_Bone_Marrow | POLR2A | ID:62574,3
9027,HeLa-S3 | MafK | ENCODE,3
4828,Liver | NR2F2 | ID:62909,3
4207,HepG2_Epithelium_Liver | RAD21 | ID:56038,3
7573,MCF-7_Epithelium_Breast | ESR1 | ID:82331,3
1090,BJ_Fibroblast_Skin | MYC | ID:39560,3
546,HCT-116_Colon | MECP2 | ID:34400,3
4991,K562_Erythroblast_Bone_Marrow | NKRF | ID:63301,3
7617,HUDEP-2 | ZBTB7A | ID:82592,3
2344,A549_Epithelium_Lung | YY1 | ID:46065,3
4986,HEK293_Epithelium_Embryonic_Kidney | OSR2 | ID:63286,3
4985,HEK293_Epithelium_Embryonic_Kidney | OSR2 | ID:63285,3
1923,GM12878_B_Lymphocyte_Blood | WRNIP1 | ID:45630,3
1110,Kasumi-1_Myeloblast_Blood | REPIN1 | ID:39777,3
269,VCaP_Epithelium_Prostate | ERG | ID:2918,3
9239,K562 | GATA-2 | ENCODE,3
4977,K562_Erythroblast_Bone_Marrow | PTTG1 | ID:63265,3
929,FB0167P_Fibroblast | POLR2A | ID:38187,3
4976,K562_Erythroblast_Bone_Marrow | PTTG1 | ID:63264,3
7109,Rh4_rhabdomyosarcoma | MYOD1 | ID:75839,3
8949,H1-hESC | Pol2 | ENCODE | 1,3
7114,Rh4_rhabdomyosarcoma | BRD4 | ID:75849,3
7116,7250_Fibroblast | FOXO1 | ID:75851,3
7118,7250_Fibroblast | BRD4 | ID:75854,3
4947,GM12878_B_Lymphocyte_Blood | NBN | ID:63182,3
4946,HepG2_Epithelium_Liver | IKZF1 | ID:63180,3
3893,Mesenchymal_Stem_Cell | CEBPB | ID:54131,3
4996,HepG2_Epithelium_Liver | CREB1 | ID:63306,3
7094,Retina | BRD4 | ID:75560,3
3883,K562_Erythroblast_Bone_Marrow | AGO2 | ID:54118,3
7083,Retina | POLR2A | ID:75514,3
7077,HeLa | ZBTB48 | ID:75286,3
1905,GM12878_B_Lymphocyte_Blood | USF2 | ID:45611,3
5030,K562_Erythroblast_Bone_Marrow | KDM1A | ID:63384,3
7081,Th17 | STAT3 | ID:75512,3
3860,T47D_Epithelium_Mammary_Gland | ESR1 | ID:54051,3
7626,THP-1_Monocyte_Blood | SPI1 | ID:82612,3
5027,A549_Epithelium_Lung | EP300 | ID:63379,3
4186,TC-797 | BRD4 | ID:55822,3
3873,MCF-7_Epithelium_Breast | ESR1 | ID:54084,3
862,A549_Epithelium_Lung | FOXA2 | ID:37366,3
2229,K562_Erythroblast_Bone_Marrow | IRF1 | ID:45949,3
1910,GM12878_B_Lymphocyte_Blood | TBP | ID:45618,3
5017,HEK293_Epithelium_Embryonic_Kidney | ZFP41 | ID:63356,3
5015,GM12878_B_Lymphocyte_Blood | CEBPZ | ID:63354,3
7469,Endothelial_Cell_Umbilical_Vein | RAD21 | ID:81587,3
271,VCaP_Epithelium_Prostate | POLR2A | ID:2936,3
5010,Sigmoid_Colon | CTCF | ID:63328,3
864,Jurkat_E6-1_T_Lymphocyte_Blood | RUNX1 | ID:37388,3
3882,K562_Erythroblast_Bone_Marrow | AGO2 | ID:54115,3
2228,K562_Erythroblast_Bone_Marrow | POLR2A | ID:45948,3
8952,H1-hESC | Rad21 | ENCODE | 1,3
3898,Mesenchymal_Stem_Cell | CEBPB | ID:54137,3
4938,HepG2_Epithelium_Liver | GABP | ID:63155,3
7167,LCL_Lymphoblastoid_Blood | YY1 | ID:76293,3
7611,HCT-116_colorectal_adenocarcinoma_HCT116 | TP53 | ID:82544,3
7157,Calu-3_Lung | JUND | ID:76277,3
4868,HEK293_Epithelium_Embryonic_Kidney | ZNF391 | ID:62986,3
7160,Epithelium | EHF | ID:76282,3
4864,gastroesophageal_sphincter | CTCF | ID:62979,3
1094,LS180_Epithelium_Colon | SRC | ID:39652,3
7163,LCL_Lymphoblastoid_Blood | YY1 | ID:76289,3
4857,GM12878_B_Lymphocyte_Blood | EED | ID:62965,3
4856,GM12878_B_Lymphocyte_Blood | EED | ID:62964,3
875,ME-1_Leukemia_Cell | GATA2 | ID:37587,3
4879,HEK293_Epithelium_Embryonic_Kidney | ZNF8 | ID:63007,3
4849,K562_Erythroblast_Bone_Marrow | ZNF766 | ID:62947,3
9233,K562 | ELK1 | ENCODE,3
4201,Jurkat_T_Lymphocyte_Blood | CDK12 | ID:56010,3
7169,LCL_Lymphoblastoid_Blood | YY1 | ID:76295,3
